order_id,order_date,week_start,year,month,week_number,quarter,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,discount,revenue,margin,city,sales_channel,campaign_name,visits,cart_additions,completed_orders,payment_method,order_status,is_completed,conversion_rate,cart_abandonment_rate
ORD002774,2024-05-08,2024-05-06,2024,5,19,2,C0486,Startup,P067,Electronics,Monitor Pro,2,393.05,0.05,746.79,173.26,Edinburgh,Online Store,Q4 Push,40,13,1,Bank Transfer,Completed,True,0.025,0.9230769230769231
ORD002775,2024-05-08,2024-05-06,2024,5,19,2,C0119,SMB,P075,Software,Analytics Tool Pro Pro,5,2329.89,0.0,11649.45,3553.08,Manchester,Online Store,Summer Sale,21,7,1,Bank Transfer,Completed,True,0.047619047619047616,0.8571428571428572
ORD002776,2024-05-08,2024-05-06,2024,5,19,2,C0467,SMB,P068,Office Supply,Standing Desk Pro Pro,2,228.31,0.05,433.79,104.11,Leeds,Marketplace,Organic / None,24,7,1,Invoice,Completed,True,0.041666666666666664,0.8571428571428572
ORD002777,2024-05-08,2024-05-06,2024,5,19,2,C0087,Enterprise,P051,Software,CRM License Pro,2,1851.31,0.15,3147.23,1136.15,Cardiff,Online Store,Organic / None,19,4,1,Credit Card,Completed,True,0.05263157894736842,0.75
ORD002778,2024-05-08,2024-05-06,2024,5,19,2,C0299,Startup,P068,Office Supply,Standing Desk Pro Pro,3,228.31,0.1,616.44,147.95,Glasgow,Online Store,Organic / None,19,2,1,Bank Transfer,Completed,True,0.05263157894736842,0.5
ORD002779,2024-05-08,2024-05-06,2024,5,19,2,C0216,Startup,P055,Networking,Switch Pro,4,443.92,0.05,1686.9,823.21,Cardiff,Direct,Organic / None,73,13,1,PayPal,Completed,True,0.0136986301369863,0.9230769230769231
ORD002780,2024-05-08,2024-05-06,2024,5,19,2,C0386,Enterprise,P054,Software,ERP Module Pro,1,1378.64,0.1,1240.78,351.14,Manchester,Online Store,Loyalty Drive,44,12,1,PayPal,Completed,True,0.022727272727272728,0.9166666666666666
ORD002781,2024-05-08,2024-05-06,2024,5,19,2,C0087,Enterprise,P053,Networking,Firewall Pro Pro,3,527.54,0.05,1503.49,479.61,Cardiff,Direct,Spring Promo,39,13,1,Credit Card,Refunded,False,0.02564102564102564,0.9230769230769231
ORD002782,2024-05-08,2024-05-06,2024,5,19,2,C0150,SMB,P002,Electronics,Monitor,2,291.61,0.05,554.06,128.54,Cardiff,Marketplace,Q4 Push,46,17,0,PayPal,Cancelled,False,0.0,1.0
ORD002783,2024-05-08,2024-05-06,2024,5,19,2,C0142,Enterprise,P043,Software,Analytics Tool Pro,1,1835.43,0.0,1835.43,559.81,London,Direct,Spring Promo,18,6,0,Credit Card,Completed,True,0.0,1.0
ORD002784,2024-05-09,2024-05-06,2024,5,19,2,C0258,Startup,P056,Software,Security Suite Pro,2,1522.68,0.05,2893.09,917.11,Bristol,Marketplace,Loyalty Drive,71,26,1,Invoice,Completed,True,0.014084507042253521,0.9615384615384616
ORD002785,2024-05-09,2024-05-06,2024,5,19,2,C0399,Startup,P037,Networking,Firewall Pro,4,388.49,0.0,1553.96,495.71,Edinburgh,Partner,Organic / None,17,7,1,PayPal,Completed,True,0.058823529411764705,0.8571428571428572
ORD002786,2024-05-09,2024-05-06,2024,5,19,2,C0217,SMB,P062,Networking,Cable Kit Pro Pro Pro,1,621.71,0.0,621.71,138.64,Bristol,Partner,Back-to-Business,69,23,0,Credit Card,Completed,True,0.0,1.0
ORD002787,2024-05-09,2024-05-06,2024,5,19,2,C0469,Startup,P054,Software,ERP Module Pro,2,1378.64,0.1,2481.55,702.28,Cardiff,Partner,Q4 Push,30,3,0,PayPal,Completed,True,0.0,1.0
ORD002788,2024-05-09,2024-05-06,2024,5,19,2,C0241,Startup,P019,Networking,Firewall,4,282.71,0.05,1074.3,342.7,Glasgow,Partner,Back-to-Business,44,10,1,Credit Card,Completed,True,0.022727272727272728,0.9
ORD002789,2024-05-09,2024-05-06,2024,5,19,2,C0397,Enterprise,P003,Electronics,Keyboard,2,492.91,0.05,936.53,294.07,Liverpool,Marketplace,Summer Sale,66,28,1,PayPal,Completed,True,0.015151515151515152,0.9642857142857143
ORD002790,2024-05-09,2024-05-06,2024,5,19,2,C0074,SMB,P040,Networking,Router Pro,4,468.48,0.1,1686.53,716.78,Cardiff,Partner,Organic / None,32,6,1,Credit Card,Completed,True,0.03125,0.8333333333333334
ORD002791,2024-05-09,2024-05-06,2024,5,19,2,C0419,SMB,P079,Electronics,Laptop Pro,10,397.18,0.0,3971.8,1334.52,Glasgow,Direct,New Year Deal,11,1,1,Credit Card,Completed,True,0.09090909090909091,0.0
ORD002792,2024-05-09,2024-05-06,2024,5,19,2,C0259,SMB,P025,Cloud Services,CDN Package Pro,4,445.74,0.0,1782.96,518.84,Liverpool,Marketplace,Partner Week,47,16,0,Credit Card,Cancelled,False,0.0,1.0
ORD002793,2024-05-09,2024-05-06,2024,5,19,2,C0495,SMB,P066,Office Supply,Standing Desk Pro Pro Pro,1,211.9,0.1,190.71,45.77,Edinburgh,Online Store,Organic / None,7,2,1,Credit Card,Completed,True,0.14285714285714285,0.5
ORD002794,2024-05-09,2024-05-06,2024,5,19,2,C0363,Government,P042,Networking,Firewall Pro,5,407.55,0.1,1833.98,585.04,Cardiff,Online Store,New Year Deal,71,18,0,PayPal,Completed,True,0.0,1.0
ORD002795,2024-05-09,2024-05-06,2024,5,19,2,C0384,SMB,P042,Networking,Firewall Pro,3,407.55,0.2,978.12,312.02,Cardiff,Direct,Back-to-Business,53,5,1,Bank Transfer,Completed,True,0.018867924528301886,0.8
ORD002796,2024-05-09,2024-05-06,2024,5,19,2,C0100,Enterprise,P055,Networking,Switch Pro,1,443.92,0.0,443.92,216.63,Edinburgh,Direct,Partner Week,67,10,1,Bank Transfer,Completed,True,0.014925373134328358,0.9
ORD002797,2024-05-09,2024-05-06,2024,5,19,2,C0303,Enterprise,P065,Office Supply,Standing Desk Pro Pro,3,182.42,0.05,519.9,124.78,Glasgow,Online Store,Spring Promo,79,18,0,Credit Card,Pending,False,0.0,1.0
ORD002798,2024-05-09,2024-05-06,2024,5,19,2,C0384,SMB,P019,Networking,Firewall,1,282.71,0.0,282.71,90.18,Cardiff,Online Store,Spring Promo,45,18,1,Invoice,Completed,True,0.022222222222222223,0.9444444444444444
ORD002799,2024-05-09,2024-05-06,2024,5,19,2,C0411,SMB,P056,Software,Security Suite Pro,1,1522.68,0.1,1370.41,434.42,London,Partner,Flash Sale,21,9,1,Credit Card,Completed,True,0.047619047619047616,0.8888888888888888
ORD002800,2024-05-09,2024-05-06,2024,5,19,2,C0217,SMB,P063,Software,Analytics Tool Pro Pro,2,2068.97,0.15,3517.25,1072.76,Bristol,Direct,Partner Week,14,2,0,Credit Card,Completed,True,0.0,1.0
ORD002801,2024-05-09,2024-05-06,2024,5,19,2,C0303,Enterprise,P028,Electronics,Mouse Pro,10,703.38,0.0,7033.8,2032.77,Glasgow,Online Store,Organic / None,28,10,1,PayPal,Pending,False,0.03571428571428571,0.9
ORD002802,2024-05-09,2024-05-06,2024,5,19,2,C0111,Government,P077,Networking,Firewall Pro,2,388.58,0.0,777.16,247.91,Edinburgh,Direct,Back-to-Business,62,20,1,PayPal,Completed,True,0.016129032258064516,0.95
ORD002803,2024-05-09,2024-05-06,2024,5,19,2,C0243,Startup,P009,Office Supply,Notebook,1,153.37,0.05,145.7,68.19,Glasgow,Partner,Partner Week,13,3,0,Credit Card,Completed,True,0.0,1.0
ORD002804,2024-05-09,2024-05-06,2024,5,19,2,C0258,Startup,P025,Cloud Services,CDN Package Pro,3,445.74,0.0,1337.22,389.13,Bristol,Marketplace,Loyalty Drive,36,15,1,Credit Card,Completed,True,0.027777777777777776,0.9333333333333333
ORD002805,2024-05-09,2024-05-06,2024,5,19,2,C0023,Enterprise,P061,Electronics,Mouse Pro Pro,3,1009.82,0.2,2423.57,700.41,Manchester,Direct,Spring Promo,37,7,0,PayPal,Completed,True,0.0,1.0
ORD002806,2024-05-09,2024-05-06,2024,5,19,2,C0457,Startup,P051,Software,CRM License Pro,3,1851.31,0.15,4720.84,1704.22,Liverpool,Direct,Spring Promo,11,3,1,Credit Card,Completed,True,0.09090909090909091,0.6666666666666667
ORD002807,2024-05-09,2024-05-06,2024,5,19,2,C0339,Enterprise,P023,Cloud Services,CDN Package,2,371.86,0.05,706.53,205.6,Birmingham,Online Store,Flash Sale,62,27,1,Credit Card,Completed,True,0.016129032258064516,0.962962962962963
ORD002808,2024-05-09,2024-05-06,2024,5,19,2,C0118,Startup,P060,Office Supply,Pen Set Pro,4,94.84,0.05,360.39,120.01,Liverpool,Direct,Loyalty Drive,14,4,1,PayPal,Completed,True,0.07142857142857142,0.75
ORD002809,2024-05-09,2024-05-06,2024,5,19,2,C0443,SMB,P057,Networking,Switch Pro,10,474.54,0.0,4745.4,2315.76,Cardiff,Marketplace,Back-to-Business,66,16,1,Bank Transfer,Completed,True,0.015151515151515152,0.9375
ORD002810,2024-05-09,2024-05-06,2024,5,19,2,C0359,Startup,P048,Software,Analytics Tool Pro Pro,10,2638.12,0.0,26381.2,8046.27,Liverpool,Partner,Q4 Push,59,20,1,PayPal,Completed,True,0.01694915254237288,0.95
ORD002811,2024-05-10,2024-05-06,2024,5,19,2,C0307,SMB,P025,Cloud Services,CDN Package Pro,1,445.74,0.1,401.17,116.74,London,Direct,Partner Week,36,6,0,Invoice,Completed,True,0.0,1.0
ORD002812,2024-05-10,2024-05-06,2024,5,19,2,C0497,SMB,P051,Software,CRM License Pro,4,1851.31,0.05,7034.98,2539.63,Liverpool,Direct,Summer Sale,48,16,0,Invoice,Completed,True,0.0,1.0
ORD002813,2024-05-10,2024-05-06,2024,5,19,2,C0342,SMB,P037,Networking,Firewall Pro,1,388.49,0.0,388.49,123.93,London,Marketplace,Summer Sale,42,8,1,Credit Card,Completed,True,0.023809523809523808,0.875
ORD002814,2024-05-10,2024-05-06,2024,5,19,2,C0036,SMB,P016,Networking,Router,1,348.55,0.0,348.55,148.13,London,Partner,Q4 Push,57,13,0,Credit Card,Completed,True,0.0,1.0
ORD002815,2024-05-10,2024-05-06,2024,5,19,2,C0117,Startup,P022,Cloud Services,Compute Credits,1,753.31,0.0,753.31,305.09,Edinburgh,Marketplace,Back-to-Business,37,11,0,Invoice,Completed,True,0.0,1.0
ORD002816,2024-05-10,2024-05-06,2024,5,19,2,C0272,SMB,P022,Cloud Services,Compute Credits,1,753.31,0.0,753.31,305.09,Leeds,Direct,Summer Sale,35,15,0,PayPal,Completed,True,0.0,1.0
ORD002817,2024-05-10,2024-05-06,2024,5,19,2,C0246,SMB,P030,Office Supply,Notebook Pro,1,224.55,0.0,224.55,105.09,Dublin,Partner,Summer Sale,27,6,1,Credit Card,Completed,True,0.037037037037037035,0.8333333333333334
ORD002818,2024-05-10,2024-05-06,2024,5,19,2,C0411,SMB,P045,Networking,Cable Kit Pro,1,384.92,0.15,327.18,72.96,London,Marketplace,Summer Sale,23,5,1,Credit Card,Completed,True,0.043478260869565216,0.8
ORD002819,2024-05-10,2024-05-06,2024,5,19,2,C0352,Startup,P028,Electronics,Mouse Pro,2,703.38,0.1,1266.08,365.9,Birmingham,Online Store,Q4 Push,54,16,1,Bank Transfer,Completed,True,0.018518518518518517,0.9375
ORD002820,2024-05-10,2024-05-06,2024,5,19,2,C0001,Startup,P010,Office Supply,Pen Set,3,76.83,0.05,218.97,72.92,Liverpool,Marketplace,Spring Promo,41,4,1,PayPal,Completed,True,0.024390243902439025,0.75
ORD002821,2024-05-10,2024-05-06,2024,5,19,2,C0253,Government,P027,Electronics,Webcam Pro,2,641.9,0.0,1283.8,432.64,Bristol,Marketplace,Partner Week,31,7,0,Credit Card,Pending,False,0.0,1.0
ORD002822,2024-05-10,2024-05-06,2024,5,19,2,C0299,Startup,P032,Office Supply,Desk Chair Pro,10,177.72,0.0,1777.2,893.93,Glasgow,Online Store,Q4 Push,55,13,1,Credit Card,Completed,True,0.01818181818181818,0.9230769230769231
ORD002823,2024-05-10,2024-05-06,2024,5,19,2,C0483,Enterprise,P037,Networking,Firewall Pro,1,388.49,0.0,388.49,123.93,London,Online Store,Q4 Push,23,9,0,Bank Transfer,Cancelled,False,0.0,1.0
ORD002824,2024-05-10,2024-05-06,2024,5,19,2,C0349,Government,P050,Software,Analytics Tool Pro Pro Pro,2,3708.85,0.05,7046.81,2149.28,Liverpool,Direct,Partner Week,69,21,1,Bank Transfer,Completed,True,0.014492753623188406,0.9523809523809523
ORD002825,2024-05-10,2024-05-06,2024,5,19,2,C0118,Startup,P042,Networking,Firewall Pro,2,407.55,0.05,774.35,247.02,Liverpool,Marketplace,New Year Deal,43,15,0,Credit Card,Completed,True,0.0,1.0
ORD002826,2024-05-10,2024-05-06,2024,5,19,2,C0120,Startup,P002,Electronics,Monitor,1,291.61,0.1,262.45,60.89,Dublin,Partner,Loyalty Drive,56,10,0,Bank Transfer,Completed,True,0.0,1.0
ORD002827,2024-05-10,2024-05-06,2024,5,19,2,C0187,Enterprise,P020,Networking,Cable Kit,2,312.02,0.0,624.04,139.16,Glasgow,Partner,Back-to-Business,58,10,0,Credit Card,Cancelled,False,0.0,1.0
ORD002828,2024-05-10,2024-05-06,2024,5,19,2,C0226,SMB,P062,Networking,Cable Kit Pro Pro Pro,3,621.71,0.1,1678.62,374.33,Edinburgh,Direct,Q4 Push,35,9,1,PayPal,Completed,True,0.02857142857142857,0.8888888888888888
ORD002829,2024-05-10,2024-05-06,2024,5,19,2,C0074,SMB,P059,Office Supply,Desk Chair Pro Pro Pro,1,235.63,0.15,200.29,100.75,Cardiff,Online Store,Summer Sale,64,25,1,Invoice,Refunded,False,0.015625,0.96
ORD002830,2024-05-10,2024-05-06,2024,5,19,2,C0399,Startup,P018,Networking,Access Point,2,305.79,0.0,611.58,244.63,Edinburgh,Marketplace,Summer Sale,22,7,0,Credit Card,Completed,True,0.0,1.0
ORD002831,2024-05-10,2024-05-06,2024,5,19,2,C0041,Startup,P056,Software,Security Suite Pro,1,1522.68,0.05,1446.55,458.56,Glasgow,Online Store,Back-to-Business,68,20,1,PayPal,Cancelled,False,0.014705882352941176,0.95
ORD002832,2024-05-10,2024-05-06,2024,5,19,2,C0041,Startup,P038,Software,Security Suite Pro,4,1336.32,0.0,5345.28,1694.45,Glasgow,Marketplace,Spring Promo,40,13,1,PayPal,Completed,True,0.025,0.9230769230769231
ORD002833,2024-05-10,2024-05-06,2024,5,19,2,C0083,Startup,P029,Office Supply,Standing Desk Pro,1,154.98,0.0,154.98,37.2,Liverpool,Marketplace,Q4 Push,16,3,0,Credit Card,Pending,False,0.0,1.0
ORD002834,2024-05-10,2024-05-06,2024,5,19,2,C0096,Startup,P049,Networking,Cable Kit Pro Pro,2,538.12,0.15,914.8,204.0,Manchester,Partner,Back-to-Business,65,24,1,PayPal,Completed,True,0.015384615384615385,0.9583333333333334
ORD002835,2024-05-10,2024-05-06,2024,5,19,2,C0306,SMB,P022,Cloud Services,Compute Credits,4,753.31,0.1,2711.92,1098.33,London,Partner,Flash Sale,49,15,1,Credit Card,Completed,True,0.02040816326530612,0.9333333333333333
ORD002836,2024-05-10,2024-05-06,2024,5,19,2,C0412,Startup,P053,Networking,Firewall Pro Pro,2,527.54,0.0,1055.08,336.57,Cardiff,Online Store,Spring Promo,77,20,0,Bank Transfer,Completed,True,0.0,1.0
ORD002837,2024-05-10,2024-05-06,2024,5,19,2,C0465,Startup,P012,Software,CRM License,3,1432.63,0.1,3868.1,1396.38,Cardiff,Direct,Spring Promo,22,7,1,Credit Card,Completed,True,0.045454545454545456,0.8571428571428572
ORD002838,2024-05-10,2024-05-06,2024,5,19,2,C0411,SMB,P022,Cloud Services,Compute Credits,2,753.31,0.15,1280.63,518.66,London,Marketplace,Summer Sale,18,2,0,Credit Card,Pending,False,0.0,1.0
ORD002839,2024-05-10,2024-05-06,2024,5,19,2,C0357,Startup,P076,Software,Analytics Tool Pro,3,1839.69,0.1,4967.16,1514.98,Leeds,Partner,Organic / None,37,6,0,Invoice,Completed,True,0.0,1.0
ORD002840,2024-05-10,2024-05-06,2024,5,19,2,C0314,SMB,P007,Office Supply,Desk Chair,2,128.73,0.0,257.46,129.5,Glasgow,Direct,Q4 Push,23,4,1,Bank Transfer,Completed,True,0.043478260869565216,0.75
ORD002841,2024-05-11,2024-05-06,2024,5,19,2,C0480,SMB,P036,Cloud Services,Compute Credits Pro,3,1122.77,0.0,3368.31,1364.17,Edinburgh,Marketplace,Summer Sale,73,21,1,Invoice,Completed,True,0.0136986301369863,0.9523809523809523
ORD002842,2024-05-11,2024-05-06,2024,5,19,2,C0315,SMB,P042,Networking,Firewall Pro,2,407.55,0.0,815.1,260.02,Cardiff,Online Store,Partner Week,9,2,1,Credit Card,Completed,True,0.1111111111111111,0.5
ORD002843,2024-05-11,2024-05-06,2024,5,19,2,C0111,Government,P037,Networking,Firewall Pro,2,388.49,0.05,738.13,235.46,Edinburgh,Online Store,Partner Week,32,7,1,Bank Transfer,Completed,True,0.03125,0.8571428571428572
ORD002844,2024-05-11,2024-05-06,2024,5,19,2,C0078,SMB,P026,Cloud Services,Compute Credits Pro,4,1029.88,0.0,4119.52,1668.41,Edinburgh,Direct,Loyalty Drive,35,7,1,PayPal,Completed,True,0.02857142857142857,0.8571428571428572
ORD002845,2024-05-11,2024-05-06,2024,5,19,2,C0300,SMB,P038,Software,Security Suite Pro,4,1336.32,0.1,4810.75,1525.01,Liverpool,Marketplace,Summer Sale,55,12,0,PayPal,Pending,False,0.0,1.0
ORD002846,2024-05-11,2024-05-06,2024,5,19,2,C0243,Startup,P062,Networking,Cable Kit Pro Pro Pro,2,621.71,0.0,1243.42,277.28,Glasgow,Online Store,Q4 Push,5,2,0,Credit Card,Completed,True,0.0,1.0
ORD002847,2024-05-11,2024-05-06,2024,5,19,2,C0326,SMB,P023,Cloud Services,CDN Package,2,371.86,0.1,669.35,194.78,Dublin,Marketplace,Partner Week,77,16,1,Credit Card,Completed,True,0.012987012987012988,0.9375
ORD002848,2024-05-11,2024-05-06,2024,5,19,2,C0352,Startup,P006,Electronics,Headset,3,503.98,0.15,1285.15,493.5,Birmingham,Partner,Spring Promo,64,6,1,Invoice,Completed,True,0.015625,0.8333333333333334
ORD002849,2024-05-11,2024-05-06,2024,5,19,2,C0118,Startup,P053,Networking,Firewall Pro Pro,2,527.54,0.15,896.82,286.09,Liverpool,Marketplace,Partner Week,22,6,1,Credit Card,Cancelled,False,0.045454545454545456,0.8333333333333334
ORD002850,2024-05-11,2024-05-06,2024,5,19,2,C0386,Enterprise,P013,Software,ERP Module,4,1134.0,0.15,3855.6,1091.13,Manchester,Online Store,Back-to-Business,52,13,1,Bank Transfer,Completed,True,0.019230769230769232,0.9230769230769231
ORD002851,2024-05-11,2024-05-06,2024,5,19,2,C0495,SMB,P006,Electronics,Headset,3,503.98,0.0,1511.94,580.58,Edinburgh,Direct,Summer Sale,69,24,0,Bank Transfer,Completed,True,0.0,1.0
ORD002852,2024-05-11,2024-05-06,2024,5,19,2,C0189,Startup,P066,Office Supply,Standing Desk Pro Pro Pro,3,211.9,0.0,635.7,152.57,Dublin,Marketplace,Partner Week,14,4,1,PayPal,Completed,True,0.07142857142857142,0.75
ORD002853,2024-05-11,2024-05-06,2024,5,19,2,C0460,SMB,P073,Networking,Switch Pro,4,380.83,0.0,1523.32,743.38,Manchester,Marketplace,New Year Deal,19,7,1,Invoice,Completed,True,0.05263157894736842,0.8571428571428572
ORD002854,2024-05-11,2024-05-06,2024,5,19,2,C0460,SMB,P053,Networking,Firewall Pro Pro,1,527.54,0.0,527.54,168.29,Manchester,Partner,Spring Promo,42,11,0,Bank Transfer,Completed,True,0.0,1.0
ORD002855,2024-05-11,2024-05-06,2024,5,19,2,C0239,SMB,P005,Electronics,Webcam,2,530.47,0.2,848.75,286.03,London,Marketplace,Flash Sale,75,22,0,Bank Transfer,Completed,True,0.0,1.0
ORD002856,2024-05-11,2024-05-06,2024,5,19,2,C0408,SMB,P065,Office Supply,Standing Desk Pro Pro,1,182.42,0.0,182.42,43.78,Manchester,Marketplace,Loyalty Drive,56,19,1,Credit Card,Pending,False,0.017857142857142856,0.9473684210526316
ORD002857,2024-05-11,2024-05-06,2024,5,19,2,C0462,Startup,P014,Software,Analytics Tool,1,1392.78,0.05,1323.14,403.56,Dublin,Online Store,Spring Promo,16,3,1,Bank Transfer,Completed,True,0.0625,0.6666666666666667
ORD002858,2024-05-11,2024-05-06,2024,5,19,2,C0426,SMB,P051,Software,CRM License Pro,3,1851.31,0.0,5553.93,2004.97,Manchester,Direct,Loyalty Drive,29,4,1,Credit Card,Completed,True,0.034482758620689655,0.75
ORD002859,2024-05-11,2024-05-06,2024,5,19,2,C0221,SMB,P059,Office Supply,Desk Chair Pro Pro Pro,2,235.63,0.0,471.26,237.04,London,Direct,Flash Sale,60,19,0,PayPal,Cancelled,False,0.0,1.0
ORD002860,2024-05-11,2024-05-06,2024,5,19,2,C0350,SMB,P069,Networking,Cable Kit Pro,2,351.91,0.0,703.82,156.95,Manchester,Direct,New Year Deal,65,11,0,Credit Card,Completed,True,0.0,1.0
ORD002861,2024-05-11,2024-05-06,2024,5,19,2,C0315,SMB,P052,Cloud Services,Storage Plan Pro Pro,2,771.87,0.05,1466.55,596.89,Cardiff,Partner,Summer Sale,72,31,1,Credit Card,Completed,True,0.013888888888888888,0.967741935483871
ORD002862,2024-05-11,2024-05-06,2024,5,19,2,C0233,SMB,P026,Cloud Services,Compute Credits Pro,5,1029.88,0.0,5149.4,2085.51,Bristol,Direct,Summer Sale,79,19,0,Bank Transfer,Completed,True,0.0,1.0
ORD002863,2024-05-11,2024-05-06,2024,5,19,2,C0339,Enterprise,P079,Electronics,Laptop Pro,3,397.18,0.15,1012.81,340.3,Birmingham,Partner,Summer Sale,38,8,0,Credit Card,Completed,True,0.0,1.0
ORD002864,2024-05-11,2024-05-06,2024,5,19,2,C0462,Startup,P047,Networking,Firewall Pro,3,415.46,0.05,1184.06,377.72,Dublin,Direct,Flash Sale,29,5,1,Credit Card,Completed,True,0.034482758620689655,0.8
ORD002865,2024-05-11,2024-05-06,2024,5,19,2,C0018,Enterprise,P034,Office Supply,Desk Chair Pro Pro,1,213.63,0.0,213.63,107.46,London,Partner,Flash Sale,23,10,1,Credit Card,Completed,True,0.043478260869565216,0.9
ORD002866,2024-05-11,2024-05-06,2024,5,19,2,C0447,Startup,P038,Software,Security Suite Pro,2,1336.32,0.0,2672.64,847.23,Manchester,Direct,Flash Sale,16,2,1,Bank Transfer,Completed,True,0.0625,0.5
ORD002867,2024-05-11,2024-05-06,2024,5,19,2,C0216,Startup,P015,Software,Security Suite,2,1204.66,0.0,2409.32,763.75,Cardiff,Marketplace,Flash Sale,22,7,1,Credit Card,Completed,True,0.045454545454545456,0.8571428571428572
ORD002868,2024-05-11,2024-05-06,2024,5,19,2,C0414,Enterprise,P080,Electronics,Laptop Pro Pro,3,518.95,0.0,1556.85,523.1,Edinburgh,Marketplace,Q4 Push,50,17,0,Bank Transfer,Completed,True,0.0,1.0
ORD002869,2024-05-11,2024-05-06,2024,5,19,2,C0074,SMB,P070,Office Supply,Standing Desk Pro Pro Pro,3,263.74,0.0,791.22,189.89,Cardiff,Direct,Summer Sale,21,3,1,Credit Card,Cancelled,False,0.047619047619047616,0.6666666666666667
ORD002870,2024-05-11,2024-05-06,2024,5,19,2,C0442,Startup,P027,Electronics,Webcam Pro,2,641.9,0.0,1283.8,432.64,Birmingham,Direct,Partner Week,28,5,1,Bank Transfer,Completed,True,0.03571428571428571,0.8
ORD002871,2024-05-12,2024-05-06,2024,5,19,2,C0147,Startup,P016,Networking,Router,2,348.55,0.05,662.25,281.46,Leeds,Partner,Back-to-Business,38,12,1,Bank Transfer,Completed,True,0.02631578947368421,0.9166666666666666
ORD002872,2024-05-12,2024-05-06,2024,5,19,2,C0246,SMB,P037,Networking,Firewall Pro,2,388.49,0.0,776.98,247.86,Dublin,Direct,Spring Promo,45,14,1,Credit Card,Completed,True,0.022222222222222223,0.9285714285714286
ORD002873,2024-05-12,2024-05-06,2024,5,19,2,C0429,Enterprise,P026,Cloud Services,Compute Credits Pro,1,1029.88,0.1,926.89,375.39,Manchester,Marketplace,Back-to-Business,47,20,0,Bank Transfer,Completed,True,0.0,1.0
ORD002874,2024-05-12,2024-05-06,2024,5,19,2,C0120,Startup,P072,Networking,Switch Pro Pro,1,689.95,0.1,620.96,303.03,Dublin,Marketplace,Flash Sale,44,15,0,Credit Card,Refunded,False,0.0,1.0
ORD002875,2024-05-12,2024-05-06,2024,5,19,2,C0178,Startup,P055,Networking,Switch Pro,3,443.92,0.05,1265.17,617.4,Glasgow,Online Store,New Year Deal,51,12,1,Credit Card,Completed,True,0.0196078431372549,0.9166666666666666
ORD002876,2024-05-12,2024-05-06,2024,5,19,2,C0147,Startup,P068,Office Supply,Standing Desk Pro Pro,2,228.31,0.05,433.79,104.11,Leeds,Marketplace,New Year Deal,67,8,0,Invoice,Completed,True,0.0,1.0
ORD002877,2024-05-12,2024-05-06,2024,5,19,2,C0352,Startup,P055,Networking,Switch Pro,4,443.92,0.15,1509.33,736.55,Birmingham,Partner,Back-to-Business,78,21,0,Credit Card,Cancelled,False,0.0,1.0
ORD002878,2024-05-12,2024-05-06,2024,5,19,2,C0287,SMB,P013,Software,ERP Module,2,1134.0,0.1,2041.2,577.66,Manchester,Direct,New Year Deal,24,9,0,PayPal,Completed,True,0.0,1.0
ORD002879,2024-05-12,2024-05-06,2024,5,19,2,C0273,Enterprise,P074,Networking,Cable Kit Pro Pro Pro,5,771.13,0.15,3277.3,730.84,Leeds,Online Store,Q4 Push,29,7,1,Invoice,Pending,False,0.034482758620689655,0.8571428571428572
ORD002880,2024-05-12,2024-05-06,2024,5,19,2,C0218,Government,P045,Networking,Cable Kit Pro,2,384.92,0.0,769.84,171.67,Leeds,Marketplace,Flash Sale,70,26,0,Bank Transfer,Completed,True,0.0,1.0
ORD002881,2024-05-12,2024-05-06,2024,5,19,2,C0190,SMB,P034,Office Supply,Desk Chair Pro Pro,3,213.63,0.0,640.89,322.37,London,Online Store,Organic / None,71,28,0,Invoice,Pending,False,0.0,1.0
ORD002882,2024-05-12,2024-05-06,2024,5,19,2,C0280,SMB,P011,Office Supply,Organizer,2,179.1,0.2,286.56,124.65,Bristol,Online Store,Summer Sale,31,11,1,Credit Card,Completed,True,0.03225806451612903,0.9090909090909091
ORD002883,2024-05-12,2024-05-06,2024,5,19,2,C0408,SMB,P070,Office Supply,Standing Desk Pro Pro Pro,4,263.74,0.0,1054.96,253.19,Manchester,Direct,Q4 Push,11,3,0,PayPal,Completed,True,0.0,1.0
ORD002884,2024-05-12,2024-05-06,2024,5,19,2,C0411,SMB,P056,Software,Security Suite Pro,1,1522.68,0.05,1446.55,458.56,London,Marketplace,Q4 Push,19,2,1,Credit Card,Cancelled,False,0.05263157894736842,0.5
ORD002885,2024-05-12,2024-05-06,2024,5,19,2,C0399,Startup,P028,Electronics,Mouse Pro,2,703.38,0.15,1195.75,345.57,Edinburgh,Direct,Organic / None,75,30,1,Credit Card,Completed,True,0.013333333333333334,0.9666666666666667
ORD002886,2024-05-12,2024-05-06,2024,5,19,2,C0033,SMB,P016,Networking,Router,2,348.55,0.0,697.1,296.27,Dublin,Direct,Loyalty Drive,59,12,1,PayPal,Completed,True,0.01694915254237288,0.9166666666666666
ORD002887,2024-05-12,2024-05-06,2024,5,19,2,C0271,Startup,P037,Networking,Firewall Pro,2,388.49,0.05,738.13,235.46,Leeds,Partner,Spring Promo,58,15,0,Bank Transfer,Completed,True,0.0,1.0
