order_id,customer_id,customer_segment,order_date,week,product_id,product_category,product_name,quantity,unit_price,discount,revenue,margin,city,sales_channel,campaign_name,visits,cart_additions,completed_orders,customer_signup_date,last_purchase_date,payment_method,order_status
ORD002790,C0074,SMB,2024-05-09,2024-05-06,P040,Networking,Router Pro,4,468.48,0.1,1686.53,716.78,Cardiff,Partner,Organic / None,32,6,1,2024-02-24,2024-05-09,Credit Card,Completed
ORD002791,C0419,SMB,2024-05-09,2024-05-06,P079,Electronics,Laptop Pro,10,397.18,0.0,3971.8,1334.52,Glasgow,Direct,New Year Deal,11,1,1,2024-05-04,2024-05-09,Credit Card,Completed
ORD002792,C0259,SMB,2024-05-09,2024-05-06,P025,Cloud Services,CDN Package Pro,4,445.74,0.0,1782.96,518.84,Liverpool,Marketplace,Partner Week,47,16,0,2024-03-14,2024-05-09,Credit Card,Cancelled
ORD002793,C0495,SMB,2024-05-09,2024-05-06,P066,Office Supply,Standing Desk Pro Pro Pro,1,211.9,0.1,190.71,45.77,Edinburgh,Online Store,Organic / None,7,2,1,2024-05-01,2024-05-09,Credit Card,Completed
ORD002794,C0363,Government,2024-05-09,2024-05-06,P042,Networking,Firewall Pro,5,407.55,0.1,1833.98,585.04,Cardiff,Online Store,New Year Deal,71,18,0,2024-04-03,2024-05-09,PayPal,Completed
ORD002795,C0384,SMB,2024-05-09,2024-05-06,P042,Networking,Firewall Pro,3,407.55,0.2,978.12,312.02,Cardiff,Direct,Back-to-Business,53,5,1,2024-04-11,2024-05-09,Bank Transfer,Completed
ORD002796,C0100,Enterprise,2024-05-09,2024-05-06,P055,Networking,Switch Pro,1,443.92,0.0,443.92,216.63,Edinburgh,Direct,Partner Week,67,10,1,2024-02-28,2024-05-09,Bank Transfer,Completed
ORD002797,C0303,Enterprise,2024-05-09,2024-05-06,P065,Office Supply,Standing Desk Pro Pro,3,182.42,0.05,519.9,124.78,Glasgow,Online Store,Spring Promo,79,18,0,2024-01-05,2024-05-09,Credit Card,Pending
ORD002798,C0384,SMB,2024-05-09,2024-05-06,P019,Networking,Firewall,1,282.71,0.0,282.71,90.18,Cardiff,Online Store,Spring Promo,45,18,1,2024-04-11,2024-05-09,Invoice,Completed
ORD002799,C0411,SMB,2024-05-09,2024-05-06,P056,Software,Security Suite Pro,1,1522.68,0.1,1370.41,434.42,London,Partner,Flash Sale,21,9,1,2024-03-14,2024-05-09,Credit Card,Completed
ORD002800,C0217,SMB,2024-05-09,2024-05-06,P063,Software,Analytics Tool Pro Pro,2,2068.97,0.15,3517.25,1072.76,Bristol,Direct,Partner Week,14,2,0,2024-02-03,2024-05-09,Credit Card,Completed
ORD002801,C0303,Enterprise,2024-05-09,2024-05-06,P028,Electronics,Mouse Pro,10,703.38,0.0,7033.8,2032.77,Glasgow,Online Store,Organic / None,28,10,1,2024-01-05,2024-05-09,PayPal,Pending
ORD002802,C0111,Government,2024-05-09,2024-05-06,P077,Networking,Firewall Pro,2,388.58,0.0,777.16,247.91,Edinburgh,Direct,Back-to-Business,62,20,1,2024-04-26,2024-05-09,PayPal,Completed
ORD002803,C0243,Startup,2024-05-09,2024-05-06,P009,Office Supply,Notebook,1,153.37,0.05,145.7,68.19,Glasgow,Partner,Partner Week,13,3,0,2024-02-09,2024-05-09,Credit Card,Completed
ORD002804,C0258,Startup,2024-05-09,2024-05-06,P025,Cloud Services,CDN Package Pro,3,445.74,0.0,1337.22,389.13,Bristol,Marketplace,Loyalty Drive,36,15,1,2024-02-13,2024-05-09,Credit Card,Completed
ORD002805,C0023,Enterprise,2024-05-09,2024-05-06,P061,Electronics,Mouse Pro Pro,3,1009.82,0.2,2423.57,700.41,Manchester,Direct,Spring Promo,37,7,0,2024-03-17,2024-05-09,PayPal,Completed
ORD002806,C0457,Startup,2024-05-09,2024-05-06,P051,Software,CRM License Pro,3,1851.31,0.15,4720.84,1704.22,Liverpool,Direct,Spring Promo,11,3,1,2024-03-03,2024-05-09,Credit Card,Completed
ORD002807,C0339,Enterprise,2024-05-09,2024-05-06,P023,Cloud Services,CDN Package,2,371.86,0.05,706.53,205.6,Birmingham,Online Store,Flash Sale,62,27,1,2024-03-26,2024-05-09,Credit Card,Completed
ORD002808,C0118,Startup,2024-05-09,2024-05-06,P060,Office Supply,Pen Set Pro,4,94.84,0.05,360.39,120.01,Liverpool,Direct,Loyalty Drive,14,4,1,2024-02-28,2024-05-09,PayPal,Completed
ORD002809,C0443,SMB,2024-05-09,2024-05-06,P057,Networking,Switch Pro,10,474.54,0.0,4745.4,2315.76,Cardiff,Marketplace,Back-to-Business,66,16,1,2024-02-25,2024-05-09,Bank Transfer,Completed
ORD002810,C0359,Startup,2024-05-09,2024-05-06,P048,Software,Analytics Tool Pro Pro,10,2638.12,0.0,26381.2,8046.27,Liverpool,Partner,Q4 Push,59,20,1,2024-02-08,2024-05-09,PayPal,Completed
ORD002811,C0307,SMB,2024-05-10,2024-05-06,P025,Cloud Services,CDN Package Pro,1,445.74,0.1,401.17,116.74,London,Direct,Partner Week,36,6,0,2024-05-06,2024-05-10,Invoice,Completed
ORD002812,C0497,SMB,2024-05-10,2024-05-06,P051,Software,CRM License Pro,4,1851.31,0.05,7034.98,2539.63,Liverpool,Direct,Summer Sale,48,16,0,2024-02-19,2024-05-10,Invoice,Completed
ORD002813,C0342,SMB,2024-05-10,2024-05-06,P037,Networking,Firewall Pro,1,388.49,0.0,388.49,123.93,London,Marketplace,Summer Sale,42,8,1,2024-05-02,2024-05-10,Credit Card,Completed
ORD002814,C0036,SMB,2024-05-10,2024-05-06,P016,Networking,Router,1,348.55,0.0,348.55,148.13,London,Partner,Q4 Push,57,13,0,2024-01-27,2024-05-10,Credit Card,Completed
ORD002815,C0117,Startup,2024-05-10,2024-05-06,P022,Cloud Services,Compute Credits,1,753.31,0.0,753.31,305.09,Edinburgh,Marketplace,Back-to-Business,37,11,0,2024-01-16,2024-05-10,Invoice,Completed
ORD002816,C0272,SMB,2024-05-10,2024-05-06,P022,Cloud Services,Compute Credits,1,753.31,0.0,753.31,305.09,Leeds,Direct,Summer Sale,35,15,0,2024-01-10,2024-05-10,PayPal,Completed
ORD002817,C0246,SMB,2024-05-10,2024-05-06,P030,Office Supply,Notebook Pro,1,224.55,0.0,224.55,105.09,Dublin,Partner,Summer Sale,27,6,1,2024-02-05,2024-05-10,Credit Card,Completed
ORD002818,C0411,SMB,2024-05-10,2024-05-06,P045,Networking,Cable Kit Pro,1,384.92,0.15,327.18,72.96,London,Marketplace,Summer Sale,23,5,1,2024-03-14,2024-05-10,Credit Card,Completed
ORD002819,C0352,Startup,2024-05-10,2024-05-06,P028,Electronics,Mouse Pro,2,703.38,0.1,1266.08,365.9,Birmingham,Online Store,Q4 Push,54,16,1,2024-01-19,2024-05-10,Bank Transfer,Completed
ORD002820,C0001,Startup,2024-05-10,2024-05-06,P010,Office Supply,Pen Set,3,76.83,0.05,218.97,72.92,Liverpool,Marketplace,Spring Promo,41,4,1,2024-02-07,2024-05-10,PayPal,Completed
ORD002821,C0253,Government,2024-05-10,2024-05-06,P027,Electronics,Webcam Pro,2,641.9,0.0,1283.8,432.64,Bristol,Marketplace,Partner Week,31,7,0,2024-03-20,2024-05-10,Credit Card,Pending
ORD002822,C0299,Startup,2024-05-10,2024-05-06,P032,Office Supply,Desk Chair Pro,10,177.72,0.0,1777.2,893.93,Glasgow,Online Store,Q4 Push,55,13,1,2024-04-29,2024-05-10,Credit Card,Completed
ORD002823,C0483,Enterprise,2024-05-10,2024-05-06,P037,Networking,Firewall Pro,1,388.49,0.0,388.49,123.93,London,Online Store,Q4 Push,23,9,0,2024-04-15,2024-05-10,Bank Transfer,Cancelled
ORD002824,C0349,Government,2024-05-10,2024-05-06,P050,Software,Analytics Tool Pro Pro Pro,2,3708.85,0.05,7046.81,2149.28,Liverpool,Direct,Partner Week,69,21,1,2024-03-16,2024-05-10,Bank Transfer,Completed
ORD002825,C0118,Startup,2024-05-10,2024-05-06,P042,Networking,Firewall Pro,2,407.55,0.05,774.35,247.02,Liverpool,Marketplace,New Year Deal,43,15,0,2024-02-28,2024-05-10,Credit Card,Completed
ORD002826,C0120,Startup,2024-05-10,2024-05-06,P002,Electronics,Monitor,1,291.61,0.1,262.45,60.89,Dublin,Partner,Loyalty Drive,56,10,0,2024-02-18,2024-05-10,Bank Transfer,Completed
ORD002827,C0187,Enterprise,2024-05-10,2024-05-06,P020,Networking,Cable Kit,2,312.02,0.0,624.04,139.16,Glasgow,Partner,Back-to-Business,58,10,0,2024-03-10,2024-05-10,Credit Card,Cancelled
ORD002828,C0226,SMB,2024-05-10,2024-05-06,P062,Networking,Cable Kit Pro Pro Pro,3,621.71,0.1,1678.62,374.33,Edinburgh,Direct,Q4 Push,35,9,1,2024-05-08,2024-05-10,PayPal,Completed
ORD002829,C0074,SMB,2024-05-10,2024-05-06,P059,Office Supply,Desk Chair Pro Pro Pro,1,235.63,0.15,200.29,100.75,Cardiff,Online Store,Summer Sale,64,25,1,2024-02-24,2024-05-10,Invoice,Refunded
ORD002830,C0399,Startup,2024-05-10,2024-05-06,P018,Networking,Access Point,2,305.79,0.0,611.58,244.63,Edinburgh,Marketplace,Summer Sale,22,7,0,2024-04-27,2024-05-10,Credit Card,Completed
ORD002831,C0041,Startup,2024-05-10,2024-05-06,P056,Software,Security Suite Pro,1,1522.68,0.05,1446.55,458.56,Glasgow,Online Store,Back-to-Business,68,20,1,2024-03-10,2024-05-10,PayPal,Cancelled
ORD002832,C0041,Startup,2024-05-10,2024-05-06,P038,Software,Security Suite Pro,4,1336.32,0.0,5345.28,1694.45,Glasgow,Marketplace,Spring Promo,40,13,1,2024-03-10,2024-05-10,PayPal,Completed
ORD002833,C0083,Startup,2024-05-10,2024-05-06,P029,Office Supply,Standing Desk Pro,1,154.98,0.0,154.98,37.2,Liverpool,Marketplace,Q4 Push,16,3,0,2024-03-08,2024-05-10,Credit Card,Pending
ORD002834,C0096,Startup,2024-05-10,2024-05-06,P049,Networking,Cable Kit Pro Pro,2,538.12,0.15,914.8,204.0,Manchester,Partner,Back-to-Business,65,24,1,2024-05-01,2024-05-10,PayPal,Completed
ORD002835,C0306,SMB,2024-05-10,2024-05-06,P022,Cloud Services,Compute Credits,4,753.31,0.1,2711.92,1098.33,London,Partner,Flash Sale,49,15,1,2024-02-28,2024-05-10,Credit Card,Completed
ORD002836,C0412,Startup,2024-05-10,2024-05-06,P053,Networking,Firewall Pro Pro,2,527.54,0.0,1055.08,336.57,Cardiff,Online Store,Spring Promo,77,20,0,2024-04-06,2024-05-10,Bank Transfer,Completed
ORD002837,C0465,Startup,2024-05-10,2024-05-06,P012,Software,CRM License,3,1432.63,0.1,3868.1,1396.38,Cardiff,Direct,Spring Promo,22,7,1,2024-01-03,2024-05-10,Credit Card,Completed
ORD002838,C0411,SMB,2024-05-10,2024-05-06,P022,Cloud Services,Compute Credits,2,753.31,0.15,1280.63,518.66,London,Marketplace,Summer Sale,18,2,0,2024-03-14,2024-05-10,Credit Card,Pending
ORD002839,C0357,Startup,2024-05-10,2024-05-06,P076,Software,Analytics Tool Pro,3,1839.69,0.1,4967.16,1514.98,Leeds,Partner,Organic / None,37,6,0,2024-03-04,2024-05-10,Invoice,Completed
ORD002840,C0314,SMB,2024-05-10,2024-05-06,P007,Office Supply,Desk Chair,2,128.73,0.0,257.46,129.5,Glasgow,Direct,Q4 Push,23,4,1,2024-04-28,2024-05-10,Bank Transfer,Completed
ORD002841,C0480,SMB,2024-05-11,2024-05-06,P036,Cloud Services,Compute Credits Pro,3,1122.77,0.0,3368.31,1364.17,Edinburgh,Marketplace,Summer Sale,73,21,1,2024-02-15,2024-05-11,Invoice,Completed
ORD002842,C0315,SMB,2024-05-11,2024-05-06,P042,Networking,Firewall Pro,2,407.55,0.0,815.1,260.02,Cardiff,Online Store,Partner Week,9,2,1,2024-04-12,2024-05-11,Credit Card,Completed
ORD002843,C0111,Government,2024-05-11,2024-05-06,P037,Networking,Firewall Pro,2,388.49,0.05,738.13,235.46,Edinburgh,Online Store,Partner Week,32,7,1,2024-04-26,2024-05-11,Bank Transfer,Completed
ORD002844,C0078,SMB,2024-05-11,2024-05-06,P026,Cloud Services,Compute Credits Pro,4,1029.88,0.0,4119.52,1668.41,Edinburgh,Direct,Loyalty Drive,35,7,1,2024-04-05,2024-05-11,PayPal,Completed
ORD002845,C0300,SMB,2024-05-11,2024-05-06,P038,Software,Security Suite Pro,4,1336.32,0.1,4810.75,1525.01,Liverpool,Marketplace,Summer Sale,55,12,0,2024-01-10,2024-05-11,PayPal,Pending
ORD002846,C0243,Startup,2024-05-11,2024-05-06,P062,Networking,Cable Kit Pro Pro Pro,2,621.71,0.0,1243.42,277.28,Glasgow,Online Store,Q4 Push,5,2,0,2024-02-09,2024-05-11,Credit Card,Completed
ORD002847,C0326,SMB,2024-05-11,2024-05-06,P023,Cloud Services,CDN Package,2,371.86,0.1,669.35,194.78,Dublin,Marketplace,Partner Week,77,16,1,2024-04-06,2024-05-11,Credit Card,Completed
ORD002848,C0352,Startup,2024-05-11,2024-05-06,P006,Electronics,Headset,3,503.98,0.15,1285.15,493.5,Birmingham,Partner,Spring Promo,64,6,1,2024-01-19,2024-05-11,Invoice,Completed
ORD002849,C0118,Startup,2024-05-11,2024-05-06,P053,Networking,Firewall Pro Pro,2,527.54,0.15,896.82,286.09,Liverpool,Marketplace,Partner Week,22,6,1,2024-02-28,2024-05-11,Credit Card,Cancelled
ORD002850,C0386,Enterprise,2024-05-11,2024-05-06,P013,Software,ERP Module,4,1134.0,0.15,3855.6,1091.13,Manchester,Online Store,Back-to-Business,52,13,1,2024-02-21,2024-05-11,Bank Transfer,Completed
ORD002851,C0495,SMB,2024-05-11,2024-05-06,P006,Electronics,Headset,3,503.98,0.0,1511.94,580.58,Edinburgh,Direct,Summer Sale,69,24,0,2024-05-01,2024-05-11,Bank Transfer,Completed
ORD002852,C0189,Startup,2024-05-11,2024-05-06,P066,Office Supply,Standing Desk Pro Pro Pro,3,211.9,0.0,635.7,152.57,Dublin,Marketplace,Partner Week,14,4,1,2024-04-10,2024-05-11,PayPal,Completed
ORD002853,C0460,SMB,2024-05-11,2024-05-06,P073,Networking,Switch Pro,4,380.83,0.0,1523.32,743.38,Manchester,Marketplace,New Year Deal,19,7,1,2024-02-14,2024-05-11,Invoice,Completed
ORD002854,C0460,SMB,2024-05-11,2024-05-06,P053,Networking,Firewall Pro Pro,1,527.54,0.0,527.54,168.29,Manchester,Partner,Spring Promo,42,11,0,2024-02-14,2024-05-11,Bank Transfer,Completed
ORD002855,C0239,SMB,2024-05-11,2024-05-06,P005,Electronics,Webcam,2,530.47,0.2,848.75,286.03,London,Marketplace,Flash Sale,75,22,0,2024-05-09,2024-05-11,Bank Transfer,Completed
ORD002856,C0408,SMB,2024-05-11,2024-05-06,P065,Office Supply,Standing Desk Pro Pro,1,182.42,0.0,182.42,43.78,Manchester,Marketplace,Loyalty Drive,56,19,1,2024-03-01,2024-05-11,Credit Card,Pending
ORD002857,C0462,Startup,2024-05-11,2024-05-06,P014,Software,Analytics Tool,1,1392.78,0.05,1323.14,403.56,Dublin,Online Store,Spring Promo,16,3,1,2024-02-28,2024-05-11,Bank Transfer,Completed
ORD002858,C0426,SMB,2024-05-11,2024-05-06,P051,Software,CRM License Pro,3,1851.31,0.0,5553.93,2004.97,Manchester,Direct,Loyalty Drive,29,4,1,2024-03-24,2024-05-11,Credit Card,Completed
ORD002859,C0221,SMB,2024-05-11,2024-05-06,P059,Office Supply,Desk Chair Pro Pro Pro,2,235.63,0.0,471.26,237.04,London,Direct,Flash Sale,60,19,0,2024-02-23,2024-05-11,PayPal,Cancelled
ORD002860,C0350,SMB,2024-05-11,2024-05-06,P069,Networking,Cable Kit Pro,2,351.91,0.0,703.82,156.95,Manchester,Direct,New Year Deal,65,11,0,2024-03-10,2024-05-11,Credit Card,Completed
ORD002861,C0315,SMB,2024-05-11,2024-05-06,P052,Cloud Services,Storage Plan Pro Pro,2,771.87,0.05,1466.55,596.89,Cardiff,Partner,Summer Sale,72,31,1,2024-04-12,2024-05-11,Credit Card,Completed
ORD002862,C0233,SMB,2024-05-11,2024-05-06,P026,Cloud Services,Compute Credits Pro,5,1029.88,0.0,5149.4,2085.51,Bristol,Direct,Summer Sale,79,19,0,2024-01-09,2024-05-11,Bank Transfer,Completed
ORD002863,C0339,Enterprise,2024-05-11,2024-05-06,P079,Electronics,Laptop Pro,3,397.18,0.15,1012.81,340.3,Birmingham,Partner,Summer Sale,38,8,0,2024-03-26,2024-05-11,Credit Card,Completed
ORD002864,C0462,Startup,2024-05-11,2024-05-06,P047,Networking,Firewall Pro,3,415.46,0.05,1184.06,377.72,Dublin,Direct,Flash Sale,29,5,1,2024-02-28,2024-05-11,Credit Card,Completed
ORD002865,C0018,Enterprise,2024-05-11,2024-05-06,P034,Office Supply,Desk Chair Pro Pro,1,213.63,0.0,213.63,107.46,London,Partner,Flash Sale,23,10,1,2024-02-23,2024-05-11,Credit Card,Completed
ORD002866,C0447,Startup,2024-05-11,2024-05-06,P038,Software,Security Suite Pro,2,1336.32,0.0,2672.64,847.23,Manchester,Direct,Flash Sale,16,2,1,2024-05-11,2024-05-11,Bank Transfer,Completed
ORD002867,C0216,Startup,2024-05-11,2024-05-06,P015,Software,Security Suite,2,1204.66,0.0,2409.32,763.75,Cardiff,Marketplace,Flash Sale,22,7,1,2024-04-24,2024-05-11,Credit Card,Completed
ORD002868,C0414,Enterprise,2024-05-11,2024-05-06,P080,Electronics,Laptop Pro Pro,3,518.95,0.0,1556.85,523.1,Edinburgh,Marketplace,Q4 Push,50,17,0,2024-02-25,2024-05-11,Bank Transfer,Completed
ORD002869,C0074,SMB,2024-05-11,2024-05-06,P070,Office Supply,Standing Desk Pro Pro Pro,3,263.74,0.0,791.22,189.89,Cardiff,Direct,Summer Sale,21,3,1,2024-02-24,2024-05-11,Credit Card,Cancelled
ORD002870,C0442,Startup,2024-05-11,2024-05-06,P027,Electronics,Webcam Pro,2,641.9,0.0,1283.8,432.64,Birmingham,Direct,Partner Week,28,5,1,2024-05-06,2024-05-11,Bank Transfer,Completed
ORD002871,C0147,Startup,2024-05-12,2024-05-06,P016,Networking,Router,2,348.55,0.05,662.25,281.46,Leeds,Partner,Back-to-Business,38,12,1,2024-01-15,2024-05-12,Bank Transfer,Completed
ORD002872,C0246,SMB,2024-05-12,2024-05-06,P037,Networking,Firewall Pro,2,388.49,0.0,776.98,247.86,Dublin,Direct,Spring Promo,45,14,1,2024-02-05,2024-05-12,Credit Card,Completed
ORD002873,C0429,Enterprise,2024-05-12,2024-05-06,P026,Cloud Services,Compute Credits Pro,1,1029.88,0.1,926.89,375.39,Manchester,Marketplace,Back-to-Business,47,20,0,2024-01-11,2024-05-12,Bank Transfer,Completed
ORD002874,C0120,Startup,2024-05-12,2024-05-06,P072,Networking,Switch Pro Pro,1,689.95,0.1,620.96,303.03,Dublin,Marketplace,Flash Sale,44,15,0,2024-02-18,2024-05-12,Credit Card,Refunded
ORD002875,C0178,Startup,2024-05-12,2024-05-06,P055,Networking,Switch Pro,3,443.92,0.05,1265.17,617.4,Glasgow,Online Store,New Year Deal,51,12,1,2024-03-08,2024-05-12,Credit Card,Completed
ORD002876,C0147,Startup,2024-05-12,2024-05-06,P068,Office Supply,Standing Desk Pro Pro,2,228.31,0.05,433.79,104.11,Leeds,Marketplace,New Year Deal,67,8,0,2024-01-15,2024-05-12,Invoice,Completed
ORD002877,C0352,Startup,2024-05-12,2024-05-06,P055,Networking,Switch Pro,4,443.92,0.15,1509.33,736.55,Birmingham,Partner,Back-to-Business,78,21,0,2024-01-19,2024-05-12,Credit Card,Cancelled
ORD002878,C0287,SMB,2024-05-12,2024-05-06,P013,Software,ERP Module,2,1134.0,0.1,2041.2,577.66,Manchester,Direct,New Year Deal,24,9,0,2024-03-08,2024-05-12,PayPal,Completed
ORD002879,C0273,Enterprise,2024-05-12,2024-05-06,P074,Networking,Cable Kit Pro Pro Pro,5,771.13,0.15,3277.3,730.84,Leeds,Online Store,Q4 Push,29,7,1,2024-03-04,2024-05-12,Invoice,Pending
ORD002880,C0218,Government,2024-05-12,2024-05-06,P045,Networking,Cable Kit Pro,2,384.92,0.0,769.84,171.67,Leeds,Marketplace,Flash Sale,70,26,0,2024-02-10,2024-05-12,Bank Transfer,Completed
ORD002881,C0190,SMB,2024-05-12,2024-05-06,P034,Office Supply,Desk Chair Pro Pro,3,213.63,0.0,640.89,322.37,London,Online Store,Organic / None,71,28,0,2024-05-06,2024-05-12,Invoice,Pending
ORD002882,C0280,SMB,2024-05-12,2024-05-06,P011,Office Supply,Organizer,2,179.1,0.2,286.56,124.65,Bristol,Online Store,Summer Sale,31,11,1,2024-02-04,2024-05-12,Credit Card,Completed
ORD002883,C0408,SMB,2024-05-12,2024-05-06,P070,Office Supply,Standing Desk Pro Pro Pro,4,263.74,0.0,1054.96,253.19,Manchester,Direct,Q4 Push,11,3,0,2024-03-01,2024-05-12,PayPal,Completed
ORD002884,C0411,SMB,2024-05-12,2024-05-06,P056,Software,Security Suite Pro,1,1522.68,0.05,1446.55,458.56,London,Marketplace,Q4 Push,19,2,1,2024-03-14,2024-05-12,Credit Card,Cancelled
ORD002885,C0399,Startup,2024-05-12,2024-05-06,P028,Electronics,Mouse Pro,2,703.38,0.15,1195.75,345.57,Edinburgh,Direct,Organic / None,75,30,1,2024-04-27,2024-05-12,Credit Card,Completed
ORD002886,C0033,SMB,2024-05-12,2024-05-06,P016,Networking,Router,2,348.55,0.0,697.1,296.27,Dublin,Direct,Loyalty Drive,59,12,1,2024-02-08,2024-05-12,PayPal,Completed
ORD002887,C0271,Startup,2024-05-12,2024-05-06,P037,Networking,Firewall Pro,2,388.49,0.05,738.13,235.46,Leeds,Partner,Spring Promo,58,15,0,2024-05-03,2024-05-12,Bank Transfer,Completed
ORD002888,C0226,SMB,2024-05-12,2024-05-06,P018,Networking,Access Point,2,305.79,0.0,611.58,244.63,Edinburgh,Direct,Flash Sale,42,12,1,2024-05-08,2024-05-12,PayPal,Refunded
ORD002889,C0462,Startup,2024-05-12,2024-05-06,P071,Networking,Firewall Pro Pro,1,492.42,0.0,492.42,157.08,Dublin,Marketplace,New Year Deal,41,14,0,2024-02-28,2024-05-12,PayPal,Completed
ORD002890,C0239,SMB,2024-05-12,2024-05-06,P014,Software,Analytics Tool,4,1392.78,0.0,5571.12,1699.19,London,Direct,Loyalty Drive,24,7,1,2024-05-09,2024-05-12,Credit Card,Completed
ORD002891,C0148,SMB,2024-05-12,2024-05-06,P018,Networking,Access Point,10,305.79,0.05,2905.01,1162.0,Bristol,Partner,Back-to-Business,59,7,1,2024-04-08,2024-05-12,Credit Card,Completed
ORD002892,C0150,SMB,2024-05-12,2024-05-06,P013,Software,ERP Module,3,1134.0,0.0,3402.0,962.77,Cardiff,Direct,Q4 Push,11,3,1,2024-01-25,2024-05-12,Credit Card,Completed
ORD002893,C0414,Enterprise,2024-05-13,2024-05-13,P047,Networking,Firewall Pro,1,415.46,0.0,415.46,132.53,Edinburgh,Partner,Flash Sale,41,15,1,2024-02-25,2024-05-13,Bank Transfer,Cancelled
ORD002894,C0010,SMB,2024-05-13,2024-05-13,P063,Software,Analytics Tool Pro Pro,1,2068.97,0.15,1758.62,536.38,Bristol,Direct,Flash Sale,57,23,1,2024-02-09,2024-05-13,Credit Card,Completed
ORD002895,C0187,Enterprise,2024-05-13,2024-05-13,P071,Networking,Firewall Pro Pro,5,492.42,0.1,2215.89,706.87,Glasgow,Marketplace,Flash Sale,49,13,1,2024-03-10,2024-05-13,PayPal,Completed
ORD002896,C0088,Startup,2024-05-13,2024-05-13,P079,Electronics,Laptop Pro,2,397.18,0.15,675.21,226.87,London,Partner,Spring Promo,7,3,0,2024-05-11,2024-05-13,Credit Card,Completed
ORD002897,C0023,Enterprise,2024-05-13,2024-05-13,P040,Networking,Router Pro,1,468.48,0.0,468.48,199.1,Manchester,Online Store,Organic / None,52,16,1,2024-03-17,2024-05-13,Bank Transfer,Completed
ORD002898,C0172,Enterprise,2024-05-13,2024-05-13,P022,Cloud Services,Compute Credits,3,753.31,0.0,2259.93,915.27,Liverpool,Partner,Organic / None,6,1,1,2024-02-07,2024-05-13,Credit Card,Completed
ORD002899,C0118,Startup,2024-05-13,2024-05-13,P050,Software,Analytics Tool Pro Pro Pro,2,3708.85,0.05,7046.81,2149.28,Liverpool,Direct,Organic / None,27,5,1,2024-02-28,2024-05-13,Credit Card,Completed
ORD002900,C0443,SMB,2024-05-13,2024-05-13,P055,Networking,Switch Pro,1,443.92,0.0,443.92,216.63,Cardiff,Partner,Flash Sale,49,14,1,2024-02-25,2024-05-13,Credit Card,Completed
ORD002901,C0147,Startup,2024-05-13,2024-05-13,P065,Office Supply,Standing Desk Pro Pro,1,182.42,0.1,164.18,39.4,Leeds,Marketplace,Spring Promo,30,5,1,2024-01-15,2024-05-13,Credit Card,Completed
ORD002902,C0386,Enterprise,2024-05-13,2024-05-13,P065,Office Supply,Standing Desk Pro Pro,1,182.42,0.05,173.3,41.59,Manchester,Direct,Partner Week,49,21,1,2024-02-21,2024-05-13,Invoice,Completed
ORD002903,C0036,SMB,2024-05-13,2024-05-13,P007,Office Supply,Desk Chair,1,128.73,0.0,128.73,64.75,London,Partner,Partner Week,56,16,1,2024-01-27,2024-05-13,Invoice,Completed
ORD002904,C0329,Startup,2024-05-13,2024-05-13,P019,Networking,Firewall,5,282.71,0.0,1413.55,450.92,Bristol,Direct,Q4 Push,6,2,1,2024-02-29,2024-05-13,PayPal,Cancelled
ORD002905,C0363,Government,2024-05-13,2024-05-13,P002,Electronics,Monitor,1,291.61,0.1,262.45,60.89,Cardiff,Direct,Organic / None,49,5,1,2024-04-03,2024-05-13,Credit Card,Completed
ORD002906,C0100,Enterprise,2024-05-13,2024-05-13,P003,Electronics,Keyboard,1,492.91,0.0,492.91,154.77,Edinburgh,Direct,Summer Sale,34,13,1,2024-02-28,2024-05-13,Credit Card,Completed
ORD002907,C0246,SMB,2024-05-13,2024-05-13,P050,Software,Analytics Tool Pro Pro Pro,2,3708.85,0.05,7046.81,2149.28,Dublin,Online Store,Spring Promo,38,13,1,2024-02-05,2024-05-13,PayPal,Completed
ORD002908,C0460,SMB,2024-05-13,2024-05-13,P014,Software,Analytics Tool,2,1392.78,0.0,2785.56,849.6,Manchester,Marketplace,Back-to-Business,35,8,1,2024-02-14,2024-05-13,Invoice,Refunded
ORD002909,C0328,SMB,2024-05-13,2024-05-13,P041,Software,Security Suite Pro,1,1776.12,0.05,1687.31,534.88,Dublin,Marketplace,New Year Deal,20,8,1,2024-01-16,2024-05-13,PayPal,Completed
ORD002910,C0410,SMB,2024-05-13,2024-05-13,P069,Networking,Cable Kit Pro,3,351.91,0.05,1002.94,223.66,Dublin,Online Store,New Year Deal,25,10,1,2024-01-06,2024-05-13,Bank Transfer,Completed
ORD002911,C0243,Startup,2024-05-13,2024-05-13,P027,Electronics,Webcam Pro,3,641.9,0.0,1925.7,648.96,Glasgow,Partner,Loyalty Drive,46,11,1,2024-02-09,2024-05-13,Credit Card,Pending
ORD002912,C0147,Startup,2024-05-13,2024-05-13,P066,Office Supply,Standing Desk Pro Pro Pro,10,211.9,0.0,2119.0,508.56,Leeds,Partner,Q4 Push,68,29,0,2024-01-15,2024-05-13,Credit Card,Cancelled
ORD002913,C0262,Startup,2024-05-13,2024-05-13,P049,Networking,Cable Kit Pro Pro,4,538.12,0.0,2152.48,480.0,Glasgow,Online Store,Partner Week,34,11,1,2024-03-12,2024-05-13,Credit Card,Completed
